sampling.id,site,date,month,day,year,doy,cham,subs,treat,warming,target.delta,method,id,genus,species,n,unique.id,caste,notes,pinned
43,HF,2013-01-01,1,1,2013,1,15,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
43,HF,2013-01-01,1,1,2013,1,15,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,1,A,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,1,B,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,1,C,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,1,D,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,2,A,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,2,B,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,2,C,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,2,D,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,3,A,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,3,B,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,3,C,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,3,D,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,4,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,4,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,4,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,4,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,5,A,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,5,B,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,5,C,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,5,D,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,6,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,6,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,6,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,6,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,7,A,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,7,B,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,7,C,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,7,D,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,8,A,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,8,B,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,8,C,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,8,D,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,9,A,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,9,B,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,9,C,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,9,D,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,10,A,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,10,B,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,10,C,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,10,D,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,11,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,11,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,11,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,11,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,12,A,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,12,B,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,12,C,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,12,D,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,13,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,13,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,13,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,13,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,14,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,14,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,14,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,14,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,15,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,15,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,15,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
44,HF,2013-02-02,2,2,2013,33,15,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,1,A,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,1,B,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,1,C,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,1,D,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,2,A,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,2,B,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,2,C,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,2,D,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,3,A,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,3,B,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,3,C,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,3,D,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,4,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,4,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,4,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,4,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,5,A,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,5,B,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,5,C,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,5,D,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,6,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,6,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,6,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,6,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,7,A,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,7,B,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,7,C,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,7,D,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,8,A,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,8,B,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,8,C,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,8,D,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,9,A,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,9,B,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,9,C,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,9,D,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,10,A,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,10,B,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,10,C,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,10,D,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,11,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,11,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,11,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,11,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,12,A,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,12,B,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,12,C,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,12,D,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,13,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,13,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,13,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,13,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,14,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,14,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,14,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,14,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,15,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,15,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,15,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
45,HF,2013-03-03,3,3,2013,62,15,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,1,A,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,1,B,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,1,C,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,1,D,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,2,A,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,2,B,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,2,C,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,2,D,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,3,A,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,3,B,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,3,C,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,4,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,4,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,4,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,5,A,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,5,B,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,5,C,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,5,D,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,6,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,6,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,6,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,6,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,7,A,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,7,B,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,7,C,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,7,D,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,8,A,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,8,B,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,8,C,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,8,D,Treat,Heated,1.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,9,A,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,9,B,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,9,C,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,9,D,Treat,Heated,2.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,10,A,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,10,B,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,10,C,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,10,D,Treat,Heated,4.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,11,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,11,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,11,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,11,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,12,A,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,12,B,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,12,C,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,12,D,Treat,Heated,3.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,13,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,13,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,13,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,13,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,14,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,14,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,14,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,14,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,15,A,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,15,B,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,15,C,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-03-31,3,31,2013,90,15,D,Treat,Chamberless control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
46,HF,2013-04-02,4,2,2013,92,3,D,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,Accidentally not deployed on 3/29. Deployed 3/31 instead,NA
46,HF,2013-04-02,4,2,2013,92,4,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,Accidentally not deployed on 3/29. Deployed 3/31 instead,NA
47,HF,2013-04-27,4,27,2013,117,1,A,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,1,B,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,1,C,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,1,D,Treat,Heated,5.5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,2,A,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,2,B,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,2,C,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,2,D,Treat,Heated,4,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,3,A,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,3,B,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,3,C,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,3,D,Treat,Heated,2,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,4,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,4,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,4,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,4,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,5,A,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,5,B,Treat,Heated,5,Pitfall,GWB,Temnothorax,longispinosus,1,2847,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,5,C,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,5,D,Treat,Heated,5,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,6,A,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,6,B,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,6,C,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,6,D,Treat,Chamber Control,0,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
47,HF,2013-04-27,4,27,2013,117,7,A,Treat,Heated,3,Pitfall,NA,NA,NA,NA,NA,NA,NA,NA
