year,site,block,species,value,dataset_id,treatment,timepoints,time_since_disturbance,realm,taxon,metric,unit,comment,design
2015,Rio,Rio_dwn_B2,Snowy Egret,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Neotropic Cormorant,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Common Yellowthroat,1.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Belted Kingfisher,0.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Black-crowned Night-Heron,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Mallard,0.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Verdin,2,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Black-chinned Hummingbird,0.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Pied-billed Grebe,0.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Great Blue Heron,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Unidentified Bird,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Gambel's Quail,0.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Unidentified Heron,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Unidentified Swallow,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Cliff Swallow,9.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,White-winged Dove,0.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Black-tailed Gnatcatcher,0.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,House Finch,2,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Brown-headed Cowbird,0.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Great-tailed Grackle,1.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Unidentified Hummingbird,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Black Phoebe,1.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Unidentified Raptor,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Red-winged Blackbird,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Lincoln's Sparrow,0.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Great Egret,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Black-throated Gray Warbler,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Curve-billed Thrasher,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,House Wren,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Orange-crowned Warbler,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_dwn_B2,Rock Pigeon,0.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Unidentified Swallow,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Black Phoebe,1,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Unidentified Hummingbird,1,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Abert's Towhee,2.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Anna's Hummingbird,1.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Ruby-crowned Kinglet,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Yellow-rumped Warbler,1.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Verdin,2,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Song Sparrow,0.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Black-chinned Hummingbird,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Cassin's Vireo,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Mourning Dove,2.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,White-winged Dove,1,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Brown-headed Cowbird,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Great-tailed Grackle,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Unidentified Dove,0.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Green Heron,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Gambel's Quail,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Great Egret,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Orange-crowned Warbler,0.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,House Finch,0.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Lesser Goldfinch,0.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Say's Phoebe,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Bewick's Wren,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Osprey,0.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Red-tailed Hawk,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B1,Belted Kingfisher,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Abert's Towhee,2,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Black Phoebe,0.875,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Verdin,2,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Black-throated Gray Warbler,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Unidentified Raptor,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Green Heron,0.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Yellow-rumped Warbler,1,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,House Finch,1.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Cooper's Hawk,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Great-tailed Grackle,10.625,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Unidentified Waterfowl,0.625,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Unidentified Bird,0.375,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Unidentified Cormorant,2.5,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Belted Kingfisher,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Rock Pigeon,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Black-crowned Night-Heron,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Mourning Dove,0.375,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Song Sparrow,1.375,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Eurasian Collared- Dove,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,American Coot,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Unidentified Blackbird,0.625,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Cliff Swallow,0.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Unidentified Warbler,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Black-necked Stilt,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Unidentified Hummingbird,0.625,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Brown-headed Cowbird,0.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Black-chinned Hummingbird,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Common gallinule,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,White-winged Dove,0.625,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Lincoln's Sparrow,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Common Yellowthroat,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Unidentified Swallow,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Great Blue Heron,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Red-winged Blackbird,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Great Egret,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Northern Mockingbird,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Ruby-crowned Kinglet,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Osprey,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Killdeer,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Anna's Hummingbird,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Orange-crowned Warbler,0.125,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_mid_B2_CORE,Lesser Goldfinch,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_up_B1,Verdin,2.75,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_up_B1,Abert's Towhee,4.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_up_B1,Eurasian Collared- Dove,0.25,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
2015,Rio,Rio_up_B1,Black Phoebe,1,bateman_2018,urban_restored,T3,10,terrestrial,birds,count,mean abundance per survey,Some restored and some unrestored sites along the Salt river. Each station was surveyed several times a year (2 to 9). Abundances are summed per year and divided by the number of sampling events.,AI
