DBCODE,ENTITY,ZONE,SITE,PLOT,YEAR,SPECIES,SPPCOVER
TV070,1,PB,SR,1,1985,"Bromus spp.",0.0
TV070,1,PB,SR,1,1985,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1985,"Chamerion angustifolium",0.0
TV070,1,PB,SR,1,1985,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,1,1986,"Abies lasiocarpa",0.0
TV070,1,PB,SR,1,1986,"Achillea millefolium",0.0
TV070,1,PB,SR,1,1986,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,1986,"Agrostis pallens",0.0
TV070,1,PB,SR,1,1986,"Agrostis scabra",0.0
TV070,1,PB,SR,1,1986,"Anaphalis margaritacea",0.0
TV070,1,PB,SR,1,1986,"Bromus spp.",0.0
TV070,1,PB,SR,1,1986,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1986,"Chamerion angustifolium",0.0
TV070,1,PB,SR,1,1986,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,1,1988,"Abies lasiocarpa",0.0
TV070,1,PB,SR,1,1988,"Achillea millefolium",0.0
TV070,1,PB,SR,1,1988,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,1988,"Agrostis pallens",0.0
TV070,1,PB,SR,1,1988,"Agrostis scabra",0.0
TV070,1,PB,SR,1,1988,"Anaphalis margaritacea",0.0
TV070,1,PB,SR,1,1988,"Bromus spp.",0.0
TV070,1,PB,SR,1,1988,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1988,"Chamerion angustifolium",0.0
TV070,1,PB,SR,1,1988,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,1,1989,"Abies lasiocarpa",0.0
TV070,1,PB,SR,1,1989,"Achillea millefolium",0.0
TV070,1,PB,SR,1,1989,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,1989,"Agrostis pallens",0.0
TV070,1,PB,SR,1,1989,"Agrostis scabra",0.0
TV070,1,PB,SR,1,1989,"Anaphalis margaritacea",0.0
TV070,1,PB,SR,1,1989,"Bromus spp.",0.0
TV070,1,PB,SR,1,1989,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1989,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,1989,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,1,1990,"Abies lasiocarpa",0.0
TV070,1,PB,SR,1,1990,"Achillea millefolium",0.0
TV070,1,PB,SR,1,1990,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,1990,"Agrostis pallens",0.1
TV070,1,PB,SR,1,1990,"Agrostis scabra",0.0
TV070,1,PB,SR,1,1990,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,1,1990,"Bromus spp.",0.0
TV070,1,PB,SR,1,1990,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1990,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,1990,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,1,1991,"Abies lasiocarpa",0.0
TV070,1,PB,SR,1,1991,"Achillea millefolium",0.1
TV070,1,PB,SR,1,1991,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,1991,"Agrostis pallens",0.1
TV070,1,PB,SR,1,1991,"Agrostis scabra",0.0
TV070,1,PB,SR,1,1991,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,1,1991,"Bromus spp.",0.0
TV070,1,PB,SR,1,1991,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1991,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,1991,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,1,1992,"Abies lasiocarpa",0.1
TV070,1,PB,SR,1,1992,"Achillea millefolium",0.1
TV070,1,PB,SR,1,1992,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,1992,"Agrostis pallens",0.1
TV070,1,PB,SR,1,1992,"Agrostis scabra",0.1
TV070,1,PB,SR,1,1992,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,1,1992,"Bromus spp.",0.1
TV070,1,PB,SR,1,1992,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1992,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,1992,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,1,1993,"Abies lasiocarpa",0.1
TV070,1,PB,SR,1,1993,"Achillea millefolium",0.2
TV070,1,PB,SR,1,1993,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,1993,"Agrostis pallens",1.0
TV070,1,PB,SR,1,1993,"Agrostis scabra",0.1
TV070,1,PB,SR,1,1993,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,1,1993,"Bromus spp.",0.3
TV070,1,PB,SR,1,1993,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1993,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,1993,"Epilobium anagallidifolium",0.3
TV070,1,PB,SR,1,1994,"Abies lasiocarpa",0.1
TV070,1,PB,SR,1,1994,"Achillea millefolium",0.1
TV070,1,PB,SR,1,1994,"Agoseris aurantiaca",0.1
TV070,1,PB,SR,1,1994,"Agrostis pallens",5.6
TV070,1,PB,SR,1,1994,"Agrostis scabra",0.1
TV070,1,PB,SR,1,1994,"Anaphalis margaritacea",0.8
TV070,1,PB,SR,1,1994,"Bromus spp.",0.0
TV070,1,PB,SR,1,1994,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1994,"Chamerion angustifolium",0.3
TV070,1,PB,SR,1,1994,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,1,1995,"Abies lasiocarpa",0.1
TV070,1,PB,SR,1,1995,"Achillea millefolium",0.3
TV070,1,PB,SR,1,1995,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,1995,"Agrostis pallens",6.5
TV070,1,PB,SR,1,1995,"Agrostis scabra",2.7
TV070,1,PB,SR,1,1995,"Anaphalis margaritacea",1.0
TV070,1,PB,SR,1,1995,"Bromus spp.",0.0
TV070,1,PB,SR,1,1995,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1995,"Chamerion angustifolium",0.3
TV070,1,PB,SR,1,1995,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,1,1997,"Abies lasiocarpa",0.1
TV070,1,PB,SR,1,1997,"Achillea millefolium",0.5
TV070,1,PB,SR,1,1997,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,1997,"Agrostis pallens",10.9
TV070,1,PB,SR,1,1997,"Agrostis scabra",2.4
TV070,1,PB,SR,1,1997,"Anaphalis margaritacea",0.4
TV070,1,PB,SR,1,1997,"Bromus spp.",0.0
TV070,1,PB,SR,1,1997,"Carex phaeocephala",0.0
TV070,1,PB,SR,1,1997,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,1997,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,1,1998,"Abies lasiocarpa",0.1
TV070,1,PB,SR,1,1998,"Achillea millefolium",0.8
TV070,1,PB,SR,1,1998,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,1998,"Agrostis pallens",12.9
TV070,1,PB,SR,1,1998,"Agrostis scabra",1.5
TV070,1,PB,SR,1,1998,"Anaphalis margaritacea",1.0
TV070,1,PB,SR,1,1998,"Bromus spp.",0.0
TV070,1,PB,SR,1,1998,"Carex phaeocephala",0.1
TV070,1,PB,SR,1,1998,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,1998,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,1,1999,"Abies lasiocarpa",0.1
TV070,1,PB,SR,1,1999,"Achillea millefolium",1.2
TV070,1,PB,SR,1,1999,"Agoseris aurantiaca",0.1
TV070,1,PB,SR,1,1999,"Agrostis pallens",13.1
TV070,1,PB,SR,1,1999,"Agrostis scabra",0.5
TV070,1,PB,SR,1,1999,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,1,1999,"Bromus spp.",0.0
TV070,1,PB,SR,1,1999,"Carex phaeocephala",0.1
TV070,1,PB,SR,1,1999,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,1999,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,1,2000,"Abies procera",0.1
TV070,1,PB,SR,1,2000,"Achillea millefolium",1.2
TV070,1,PB,SR,1,2000,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,2000,"Agrostis exarata",0.2
TV070,1,PB,SR,1,2000,"Agrostis pallens",9.4
TV070,1,PB,SR,1,2000,"Agrostis scabra",0.1
TV070,1,PB,SR,1,2000,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,1,2000,"Bromus spp.",0.0
TV070,1,PB,SR,1,2000,"Carex microptera",0.0
TV070,1,PB,SR,1,2000,"Carex phaeocephala",0.1
TV070,1,PB,SR,1,2000,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,2000,"Cistanthe umbellata",0.0
TV070,1,PB,SR,1,2000,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,1,2001,"Abies procera",0.1
TV070,1,PB,SR,1,2001,"Achillea millefolium",1.3
TV070,1,PB,SR,1,2001,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,2001,"Agrostis exarata",0.1
TV070,1,PB,SR,1,2001,"Agrostis pallens",13.8
TV070,1,PB,SR,1,2001,"Agrostis scabra",0.1
TV070,1,PB,SR,1,2001,"Anaphalis margaritacea",0.0
TV070,1,PB,SR,1,2001,"Bromus spp.",0.0
TV070,1,PB,SR,1,2001,"Carex microptera",0.0
TV070,1,PB,SR,1,2001,"Carex phaeocephala",0.1
TV070,1,PB,SR,1,2001,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,2001,"Cistanthe umbellata",0.0
TV070,1,PB,SR,1,2001,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,1,2002,"Abies procera",0.0
TV070,1,PB,SR,1,2002,"Achillea millefolium",1.0
TV070,1,PB,SR,1,2002,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,2002,"Agrostis exarata",0.2
TV070,1,PB,SR,1,2002,"Agrostis pallens",16.7
TV070,1,PB,SR,1,2002,"Agrostis scabra",0.8
TV070,1,PB,SR,1,2002,"Anaphalis margaritacea",0.2
TV070,1,PB,SR,1,2002,"Bromus spp.",0.0
TV070,1,PB,SR,1,2002,"Carex microptera",0.0
TV070,1,PB,SR,1,2002,"Carex phaeocephala",0.1
TV070,1,PB,SR,1,2002,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,2002,"Cistanthe umbellata",0.0
TV070,1,PB,SR,1,2002,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,1,2003,"Abies procera",0.0
TV070,1,PB,SR,1,2003,"Achillea millefolium",2.1
TV070,1,PB,SR,1,2003,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,2003,"Agrostis exarata",0.1
TV070,1,PB,SR,1,2003,"Agrostis pallens",15.1
TV070,1,PB,SR,1,2003,"Agrostis scabra",0.1
TV070,1,PB,SR,1,2003,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,1,2003,"Bromus spp.",0.0
TV070,1,PB,SR,1,2003,"Carex microptera",0.0
TV070,1,PB,SR,1,2003,"Carex phaeocephala",0.1
TV070,1,PB,SR,1,2003,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,2003,"Cistanthe umbellata",0.0
TV070,1,PB,SR,1,2003,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,1,2004,"Abies procera",0.0
TV070,1,PB,SR,1,2004,"Achillea millefolium",3.1
TV070,1,PB,SR,1,2004,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,2004,"Agrostis exarata",0.0
TV070,1,PB,SR,1,2004,"Agrostis pallens",19.6
TV070,1,PB,SR,1,2004,"Agrostis scabra",0.1
TV070,1,PB,SR,1,2004,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,1,2004,"Bromus spp.",0.0
TV070,1,PB,SR,1,2004,"Carex microptera",0.1
TV070,1,PB,SR,1,2004,"Carex phaeocephala",0.1
TV070,1,PB,SR,1,2004,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,2004,"Cistanthe umbellata",0.1
TV070,1,PB,SR,1,2004,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,1,2005,"Abies procera",0.0
TV070,1,PB,SR,1,2005,"Achillea millefolium",4.9
TV070,1,PB,SR,1,2005,"Agoseris aurantiaca",0.0
TV070,1,PB,SR,1,2005,"Agrostis exarata",0.0
TV070,1,PB,SR,1,2005,"Agrostis pallens",19.7
TV070,1,PB,SR,1,2005,"Agrostis scabra",0.1
TV070,1,PB,SR,1,2005,"Anaphalis margaritacea",0.3
TV070,1,PB,SR,1,2005,"Bromus spp.",0.0
TV070,1,PB,SR,1,2005,"Carex microptera",0.0
TV070,1,PB,SR,1,2005,"Carex phaeocephala",0.1
TV070,1,PB,SR,1,2005,"Carex rossii",0.1
TV070,1,PB,SR,1,2005,"Chamerion angustifolium",0.1
TV070,1,PB,SR,1,2005,"Cistanthe umbellata",0.0
TV070,1,PB,SR,1,2005,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1984,"Agrostis pallens",0.0
TV070,1,PB,SR,2,1984,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1984,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1984,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1984,"Carex mertensii",0.0
TV070,1,PB,SR,2,1984,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,1984,"Chamerion angustifolium",0.0
TV070,1,PB,SR,2,1984,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1984,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1985,"Agrostis pallens",0.0
TV070,1,PB,SR,2,1985,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1985,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1985,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1985,"Carex mertensii",0.0
TV070,1,PB,SR,2,1985,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,1985,"Chamerion angustifolium",0.0
TV070,1,PB,SR,2,1985,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1985,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1986,"Agrostis pallens",0.0
TV070,1,PB,SR,2,1986,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1986,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1986,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1986,"Carex mertensii",0.0
TV070,1,PB,SR,2,1986,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,1986,"Chamerion angustifolium",0.0
TV070,1,PB,SR,2,1986,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1986,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1988,"Agrostis pallens",0.0
TV070,1,PB,SR,2,1988,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1988,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1988,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1988,"Carex mertensii",0.0
TV070,1,PB,SR,2,1988,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,1988,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,1988,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1988,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1989,"Agrostis pallens",0.0
TV070,1,PB,SR,2,1989,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1989,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1989,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1989,"Carex mertensii",0.0
TV070,1,PB,SR,2,1989,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,1989,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,1989,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1989,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1990,"Agrostis pallens",0.1
TV070,1,PB,SR,2,1990,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1990,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1990,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1990,"Carex mertensii",0.0
TV070,1,PB,SR,2,1990,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,1990,"Chamerion angustifolium",0.3
TV070,1,PB,SR,2,1990,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1990,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1991,"Agrostis pallens",0.1
TV070,1,PB,SR,2,1991,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1991,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1991,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1991,"Carex mertensii",0.1
TV070,1,PB,SR,2,1991,"Carex phaeocephala",0.1
TV070,1,PB,SR,2,1991,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,1991,"Cirsium spp.",0.1
TV070,1,PB,SR,2,1991,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1992,"Agrostis pallens",0.1
TV070,1,PB,SR,2,1992,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1992,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1992,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1992,"Carex mertensii",0.0
TV070,1,PB,SR,2,1992,"Carex phaeocephala",0.1
TV070,1,PB,SR,2,1992,"Chamerion angustifolium",0.2
TV070,1,PB,SR,2,1992,"Cirsium spp.",0.1
TV070,1,PB,SR,2,1992,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1993,"Agrostis pallens",0.1
TV070,1,PB,SR,2,1993,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1993,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1993,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1993,"Carex mertensii",0.0
TV070,1,PB,SR,2,1993,"Carex phaeocephala",0.1
TV070,1,PB,SR,2,1993,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,1993,"Cirsium spp.",0.1
TV070,1,PB,SR,2,1993,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1994,"Agrostis pallens",0.1
TV070,1,PB,SR,2,1994,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1994,"Anaphalis margaritacea",0.3
TV070,1,PB,SR,2,1994,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1994,"Carex mertensii",0.0
TV070,1,PB,SR,2,1994,"Carex phaeocephala",0.1
TV070,1,PB,SR,2,1994,"Chamerion angustifolium",0.2
TV070,1,PB,SR,2,1994,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1994,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1995,"Agrostis pallens",0.1
TV070,1,PB,SR,2,1995,"Agrostis scabra",0.0
TV070,1,PB,SR,2,1995,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1995,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1995,"Carex mertensii",0.0
TV070,1,PB,SR,2,1995,"Carex phaeocephala",0.1
TV070,1,PB,SR,2,1995,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,1995,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1995,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1997,"Agrostis pallens",0.2
TV070,1,PB,SR,2,1997,"Agrostis scabra",0.1
TV070,1,PB,SR,2,1997,"Anaphalis margaritacea",0.2
TV070,1,PB,SR,2,1997,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1997,"Carex mertensii",0.0
TV070,1,PB,SR,2,1997,"Carex phaeocephala",0.1
TV070,1,PB,SR,2,1997,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,1997,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1997,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1998,"Agrostis pallens",0.6
TV070,1,PB,SR,2,1998,"Agrostis scabra",0.2
TV070,1,PB,SR,2,1998,"Anaphalis margaritacea",0.3
TV070,1,PB,SR,2,1998,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,1998,"Carex mertensii",0.1
TV070,1,PB,SR,2,1998,"Carex phaeocephala",0.1
TV070,1,PB,SR,2,1998,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,1998,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1998,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,1999,"Agrostis pallens",1.7
TV070,1,PB,SR,2,1999,"Agrostis scabra",0.4
TV070,1,PB,SR,2,1999,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,1999,"Athyrium distentifolium",0.1
TV070,1,PB,SR,2,1999,"Carex mertensii",0.1
TV070,1,PB,SR,2,1999,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,1999,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,1999,"Cirsium spp.",0.0
TV070,1,PB,SR,2,1999,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,2,2000,"Agrostis pallens",2.3
TV070,1,PB,SR,2,2000,"Agrostis scabra",0.5
TV070,1,PB,SR,2,2000,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,2000,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,2000,"Carex mertensii",0.1
TV070,1,PB,SR,2,2000,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,2000,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,2000,"Cirsium spp.",0.0
TV070,1,PB,SR,2,2000,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,2,2001,"Agrostis pallens",3.0
TV070,1,PB,SR,2,2001,"Agrostis scabra",0.9
TV070,1,PB,SR,2,2001,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,2001,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,2001,"Carex mertensii",0.0
TV070,1,PB,SR,2,2001,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,2001,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,2001,"Cirsium spp.",0.0
TV070,1,PB,SR,2,2001,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,2002,"Agrostis pallens",4.1
TV070,1,PB,SR,2,2002,"Agrostis scabra",1.5
TV070,1,PB,SR,2,2002,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,2002,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,2002,"Carex mertensii",0.0
TV070,1,PB,SR,2,2002,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,2002,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,2002,"Cirsium spp.",0.0
TV070,1,PB,SR,2,2002,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,2003,"Agrostis pallens",4.2
TV070,1,PB,SR,2,2003,"Agrostis scabra",0.2
TV070,1,PB,SR,2,2003,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,2003,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,2003,"Carex mertensii",0.0
TV070,1,PB,SR,2,2003,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,2003,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,2003,"Cirsium spp.",0.0
TV070,1,PB,SR,2,2003,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,2004,"Agrostis pallens",3.9
TV070,1,PB,SR,2,2004,"Agrostis scabra",0.3
TV070,1,PB,SR,2,2004,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,2004,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,2004,"Carex mertensii",0.1
TV070,1,PB,SR,2,2004,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,2004,"Chamerion angustifolium",0.1
TV070,1,PB,SR,2,2004,"Cirsium spp.",0.0
TV070,1,PB,SR,2,2004,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,2,2005,"Achillea millefolium",0.1
TV070,1,PB,SR,2,2005,"Agrostis pallens",4.8
TV070,1,PB,SR,2,2005,"Agrostis scabra",0.1
TV070,1,PB,SR,2,2005,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,2,2005,"Athyrium distentifolium",0.0
TV070,1,PB,SR,2,2005,"Carex mertensii",0.0
TV070,1,PB,SR,2,2005,"Carex phaeocephala",0.0
TV070,1,PB,SR,2,2005,"Chamerion angustifolium",0.0
TV070,1,PB,SR,2,2005,"Cirsium spp.",0.0
TV070,1,PB,SR,2,2005,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,3,1984,"Agrostis pallens",0.0
TV070,1,PB,SR,3,1984,"Agrostis scabra",0.0
TV070,1,PB,SR,3,1984,"Anaphalis margaritacea",0.0
TV070,1,PB,SR,3,1984,"Carex mertensii",0.0
TV070,1,PB,SR,3,1984,"Carex microptera",0.0
TV070,1,PB,SR,3,1984,"Carex pachystachya",0.0
TV070,1,PB,SR,3,1984,"Carex paysonis",0.0
TV070,1,PB,SR,3,1984,"Chamerion angustifolium",0.0
TV070,1,PB,SR,3,1984,"Cirsium spp.",0.0
TV070,1,PB,SR,3,1984,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,3,1985,"Agrostis pallens",0.0
TV070,1,PB,SR,3,1985,"Agrostis scabra",0.0
TV070,1,PB,SR,3,1985,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,3,1985,"Carex mertensii",0.0
TV070,1,PB,SR,3,1985,"Carex microptera",0.0
TV070,1,PB,SR,3,1985,"Carex pachystachya",0.0
TV070,1,PB,SR,3,1985,"Carex paysonis",0.0
TV070,1,PB,SR,3,1985,"Chamerion angustifolium",0.0
TV070,1,PB,SR,3,1985,"Cirsium spp.",0.0
TV070,1,PB,SR,3,1985,"Epilobium anagallidifolium",0.0
TV070,1,PB,SR,3,1986,"Agrostis pallens",0.0
TV070,1,PB,SR,3,1986,"Agrostis scabra",0.0
TV070,1,PB,SR,3,1986,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,3,1986,"Carex mertensii",0.0
TV070,1,PB,SR,3,1986,"Carex microptera",0.0
TV070,1,PB,SR,3,1986,"Carex pachystachya",0.0
TV070,1,PB,SR,3,1986,"Carex paysonis",0.0
TV070,1,PB,SR,3,1986,"Chamerion angustifolium",0.1
TV070,1,PB,SR,3,1986,"Cirsium spp.",0.0
TV070,1,PB,SR,3,1986,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,3,1988,"Agrostis pallens",0.0
TV070,1,PB,SR,3,1988,"Agrostis scabra",0.0
TV070,1,PB,SR,3,1988,"Anaphalis margaritacea",0.0
TV070,1,PB,SR,3,1988,"Carex mertensii",0.0
TV070,1,PB,SR,3,1988,"Carex microptera",0.0
TV070,1,PB,SR,3,1988,"Carex pachystachya",0.0
TV070,1,PB,SR,3,1988,"Carex paysonis",0.0
TV070,1,PB,SR,3,1988,"Chamerion angustifolium",0.1
TV070,1,PB,SR,3,1988,"Cirsium spp.",0.1
TV070,1,PB,SR,3,1988,"Epilobium anagallidifolium",0.1
TV070,1,PB,SR,3,1989,"Agrostis pallens",0.0
TV070,1,PB,SR,3,1989,"Agrostis scabra",0.0
TV070,1,PB,SR,3,1989,"Anaphalis margaritacea",0.1
TV070,1,PB,SR,3,1989,"Carex mertensii",0.0
TV070,1,PB,SR,3,1989,"Carex microptera",0.0
TV070,1,PB,SR,3,1989,"Carex pachystachya",0.0
TV070,1,PB,SR,3,1989,"Carex paysonis",0.0
TV070,1,PB,SR,3,1989,"Chamerion angustifolium",0.2
TV070,1,PB,SR,3,1989,"Cirsium spp.",0.1
TV070,1,PB,SR,3,1989,"Epilobium anagallidifolium",0.1
