"dataset_id","year","month","day","site","block","plot","subplot","treatment","treatment_type","design","timepoint","time_since_disturbance_days","species","metric","value","unit","comment"
"allison_2018","2010","07","17","Valley",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T13",NA,"campen","count",1,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T13",NA,"camnov","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","A","log_disturbance","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","A","log_disturbance","manipulated community",NA,"T13",NA,"campen","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","A","log_control","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","A","log_control","manipulated community",NA,"T13",NA,"campen","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","B","log_control","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","B","log_control","manipulated community",NA,"T13",NA,"campen","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T13",NA,"campen","count",2,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T13",NA,"campen","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T13",NA,"forsub3","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T13",NA,"camnov","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T13",NA,"aphpic","count",2,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T13",NA,"campen","count",2,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T13",NA,"campen","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"hemlock control","A","hemlock control_control","manipulated community",NA,"T13",NA,"aphpic","count",2,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T13",NA,"campen","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T13",NA,"campen","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T13",NA,"aphpic","count",3,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T13",NA,"forsub3","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T13",NA,"myrpun","count",1,"count",NA
"allison_2018","2010","07","17","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T13",NA,"myrpun","count",1,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T13",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T13",NA,"aphpic","count",2,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T13",NA,"myrpun","count",1,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T13",NA,"aphpic","count",2,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T13",NA,"forsub3","count",1,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T13",NA,"campen","count",2,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T13",NA,"forase","count",1,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T13",NA,"forsub3","count",1,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T13",NA,"myrpun","count",1,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T13",NA,"aphpic","count",5,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T13",NA,"forsub3","count",1,"count",NA
"allison_2018","2010","07","17","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T13",NA,"myrpun","count",4,"count",NA
"allison_2018","2010","08","12","Valley",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T14",NA,"myrpun","count",2,"count",NA
"allison_2018","2010","08","12","Valley",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T14",NA,"campen","count",11,"count",NA
"allison_2018","2010","08","12","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T14",NA,"camnov","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T14",NA,"myrpun","count",2,"count",NA
"allison_2018","2010","08","12","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","A","log_control","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","A","log_control","manipulated community",NA,"T14",NA,"myrscu","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","A","log_control","manipulated community",NA,"T14",NA,"camnov","count",2,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T14",NA,"myrpun","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T14",NA,"aphpic","count",6,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T14",NA,"campen","count",3,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T14",NA,"myrscu","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","B","log_control","manipulated community",NA,"T14",NA,"aphpic","count",6,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","B","log_control","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"log","B","log_control","manipulated community",NA,"T14",NA,"forsub2","count",2,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T14",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T14",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T14",NA,"campen","count",4,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T14",NA,"aphpic","count",2,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T14",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T14",NA,"aphpic","count",2,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T14",NA,"campen","count",3,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","A","log_exclosure","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","A","log_disturbance","manipulated community",NA,"T14",NA,"aphpic","count",2,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","A","log_disturbance","manipulated community",NA,"T14",NA,"camnov","count",5,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","A","log_control","manipulated community",NA,"T14",NA,"aphpic","count",2,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","A","log_control","manipulated community",NA,"T14",NA,"camnov","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","B","log_disturbance","manipulated community",NA,"T14",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T14",NA,"forsub3","count",2,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","B","log_exclosure","manipulated community",NA,"T14",NA,"camnov","count",7,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","B","log_control","manipulated community",NA,"T14",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","B","log_control","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"log","B","log_control","manipulated community",NA,"T14",NA,"camnov","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T14",NA,"steimp","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T14",NA,"aphpic","count",2,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"hemlock control","A","hemlock control_control","manipulated community",NA,"T14",NA,"aphpic","count",3,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T14",NA,"campen","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T14",NA,"aphpic","count",3,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T14",NA,"aphpic","count",3,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T14",NA,"steimp","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T14",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T14",NA,"aphpic","count",1,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T14",NA,"aphpic","count",2,"count",NA
"allison_2018","2010","08","12","Ridge",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T14",NA,"myrpun","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T14",NA,"aphpic","count",13,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T14",NA,"forsub3","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T14",NA,"myrpun","count",3,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T14",NA,"campen","count",2,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T14",NA,"myrpun","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T14",NA,"forsub3","count",2,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T14",NA,"steimp","count",1,"count",NA
"allison_2018","2010","08","12","Valley",NA,"hardwood control","B","hardwood control_exclosure","manipulated community",NA,"T14",NA,"lasali","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"girdle","B","girdle_control","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T15",NA,"forsub3","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T15",NA,"campen","count",7,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_control","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","B","log_control","manipulated community",NA,"T15",NA,"aphpic","count",7,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","B","log_control","manipulated community",NA,"T15",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","B","log_control","manipulated community",NA,"T15",NA,"forsub3","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T15",NA,"tapses","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T15",NA,"myrpun","count",4,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T15",NA,"camnov","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T15",NA,"forsub3","count",5,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T15",NA,"tapses","count",4,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T15",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T15",NA,"campen","count",2,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hemlock control","A","hemlock control_control","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_control","manipulated community",NA,"T15",NA,"campen","count",6,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_control","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T15",NA,"camnov","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T15",NA,"campen","count",6,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T15",NA,"forsub3","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T15",NA,"camnov","count",3,"count",NA
"allison_2018","2011","06","09","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T15",NA,"forsub3","count",1,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"girdle","B","girdle_control","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T15",NA,"campen","count",2,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T15",NA,"campen","count",4,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T15",NA,"aphpic","count",6,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T15",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T15",NA,"aphpic","count",3,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T15",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T15",NA,"campen","count",17,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"hemlock control","B","hemlock control_exclosure","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T15",NA,"aphpic","count",8,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T15",NA,"aphpic","count",5,"count",NA
"allison_2018","2011","06","09","Ridge",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T15",NA,"aphpic","count",7,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","A","hardwood control_control","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T15",NA,"myrpun","count",2,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T15",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T15",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T15",NA,"forsub3","count",3,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","B","hardwood control_control","manipulated community",NA,"T15",NA,"lasumb","count",2,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","B","hardwood control_disturbance","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T15",NA,"campen","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T15",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","A","hardwood control_disturbance","manipulated community",NA,"T15",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","06","09","Valley",NA,"hardwood control","A","hardwood control_exclosure","manipulated community",NA,"T15",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T16",NA,"lasali","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T16",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"girdle","A","girdle_control","manipulated community",NA,"T16",NA,"myrdet","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"girdle","B","girdle_exclosure","manipulated community",NA,"T16",NA,"lasumb","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","A","log_control","manipulated community",NA,"T16",NA,"camnov","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","A","log_control","manipulated community",NA,"T16",NA,"campen","count",3,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_control","manipulated community",NA,"T16",NA,"aphpic","count",3,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","A","log_disturbance","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T16",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T16",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T16",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T16",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T16",NA,"myrpun","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T16",NA,"myrpun","count",2,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hemlock control","B","hemlock control_control","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hemlock control","A","hemlock control_disturbance","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"hemlock control","A","hemlock control_exclosure","manipulated community",NA,"T16",NA,"aphpic","count",4,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_control","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_control","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","A","log_control","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","A","log_control","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T16",NA,"forsub3","count",3,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T16",NA,"campen","count",11,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_disturbance","manipulated community",NA,"T16",NA,"forinc","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","A","log_exclosure","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Valley",NA,"log","B","log_exclosure","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"girdle","A","girdle_control","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"girdle","A","girdle_disturbance","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T16",NA,"campen","count",2,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"girdle","B","girdle_disturbance","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T16",NA,"lasumb","count",8,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T16",NA,"aphpic","count",3,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"girdle","A","girdle_exclosure","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hemlock control","A","hemlock control_control","manipulated community",NA,"T16",NA,"aphpic","count",2,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T16",NA,"campen","count",1,"count",NA
"allison_2018","2011","07","14","Ridge",NA,"hemlock control","B","hemlock control_disturbance","manipulated community",NA,"T16",NA,"aphpic","count",1,"count",NA
